project_id,grantee,subgrantee,project_name,year,status,project_lead,other_project_lead,category,sub_category,recovery_domain,goal,project_benefit,watershed,resource
19433,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total stream miles protected for adequate flow,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19433,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,increase water to stream during low flows,Total stream miles protected for adequate flow,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19434,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total water flow acquired,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19434,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,increase water to stream during low flows,Total water flow acquired,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19434,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total stream miles protected for adequate flow,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19434,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,increase water to stream during low flows,Total stream miles protected for adequate flow,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19435,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total stream miles protected for adequate flow,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19435,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,increase water to stream during low flows,Total stream miles protected for adequate flow,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19435,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total water flow acquired,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19435,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,increase water to stream during low flows,Total water flow acquired,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19436,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total water flow acquired,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19436,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total stream miles protected for adequate flow,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19437,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total water flow acquired,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19437,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total stream miles protected for adequate flow,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19438,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total water flow acquired,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19438,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total stream miles protected for adequate flow,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19439,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total water flow acquired,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19439,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total stream miles protected for adequate flow,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19440,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream interaction with floodplain,Total water flow acquired,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19440,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total water flow acquired,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19440,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase fish passage,Total water flow acquired,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19440,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream spawning habitat,Total water flow acquired,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19440,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream rearing habitat,Total water flow acquired,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19440,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream cool water habitat,Total water flow acquired,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19440,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream interaction with floodplain,Total stream miles protected for adequate flow,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19440,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream flow,Total stream miles protected for adequate flow,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19440,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase fish passage,Total stream miles protected for adequate flow,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19440,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream spawning habitat,Total stream miles protected for adequate flow,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19440,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream rearing habitat,Total stream miles protected for adequate flow,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19440,OWEB,NA,NA,2015,complete,NA,NA,Instream Flow,NA,Klamath,improve/increase stream cool water habitat,Total stream miles protected for adequate flow,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19560,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,increase streambank stabilization/protection,Total acres treated (upland activities),18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19560,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,decrease erosion/stream sedimentation,Total acres treated (upland activities),18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19560,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,decrease stream temperature,Total acres treated (upland activities),18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19560,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,"increase wildlife habitat (vegetation for food, cover, or nesting)",Total acres treated (upland activities),18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19560,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,decrease livestock access to stream,Total acres treated (upland activities),18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19560,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,increase vegetation to filter runoff,Total acres treated (upland activities),18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19560,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,increase/improve water quality,Total acres treated (upland activities),18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19560,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,increase/improve aquatic habitat,Total acres treated (upland activities),18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19561,OWEB,NA,NA,2017,complete,NA,NA,Upland,NA,Klamath,decrease erosion/stream sedimentation,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19561,OWEB,NA,NA,2017,complete,NA,NA,Upland,NA,Klamath,decrease stream temperature,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19561,OWEB,NA,NA,2017,complete,NA,NA,Upland,NA,Klamath,decrease livestock access to stream,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19561,OWEB,NA,NA,2017,complete,NA,NA,Upland,NA,Klamath,increase water to stream during low flows,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19561,OWEB,NA,NA,2017,complete,NA,NA,Upland,NA,Klamath,increase/improve water quality,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19583,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,decrease erosion/stream sedimentation,Total acres treated (upland activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19583,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,"increase upslope stability (soil, road)",Total acres treated (upland activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19583,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,decrease livestock access to stream,Total acres treated (upland activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19583,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,increase/improve water quality,Total acres treated (upland activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19604,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19724,OWEB,NA,NA,2017,complete,NA,NA,Instream,NA,Klamath,NA,Total miles of stream treated (instream activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19724,OWEB,NA,NA,2017,complete,NA,NA,Instream,NA,Klamath,NA,Total number of pools expected to be created by channel structure placement treatments,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19724,OWEB,NA,NA,2017,complete,NA,NA,Instream,NA,Klamath,NA,Total number of habitat structures placed in channel,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19724,OWEB,NA,NA,2017,complete,NA,NA,Riparian,NA,Klamath,NA,Total linear stream miles treated (riparian activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19724,OWEB,NA,NA,2017,complete,NA,NA,Riparian,NA,Klamath,NA,Total acres treated (riparian activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19942,OWEB,NA,NA,2018,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19944,OWEB,NA,NA,2018,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
19266,OWEB,NA,NA,2016,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20149,OWEB,NA,NA,2015,complete,NA,NA,Fish Screening,NA,Klamath,NA,Flow rate of water diverted by screens,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20150,OWEB,NA,NA,2016,complete,NA,NA,Fish Screening,NA,Klamath,NA,Flow rate of water diverted by screens,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20271,OWEB,NA,NA,2018,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20290,OWEB,NA,NA,2017,complete,NA,NA,Fish Screening,NA,Klamath,NA,Flow rate of water diverted by screens,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20306,OWEB,NA,NA,2018,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20315,OWEB,NA,NA,2018,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20309,OWEB,NA,NA,2018,complete,NA,NA,Fish Passage,NA,Klamath,NA,Total number of road/stream crossings improved for fish passage,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20309,OWEB,NA,NA,2018,complete,NA,NA,Fish Passage,NA,Klamath,NA,"Miles of habitat opened- previously inaccessible for juveniles, accessible for adults",18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20309,OWEB,NA,NA,2018,complete,NA,NA,Fish Passage,NA,Klamath,NA,Total miles of fish habitat made accessible due to road/stream crossing improvements (e.g. improveme,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20525,OWEB,NA,NA,2017,complete,NA,NA,Fish Passage,NA,Klamath,NA,Miles of habitat opened- previously inaccessible for both adults and juveniles,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20525,OWEB,NA,NA,2017,complete,NA,NA,Fish Passage,NA,Klamath,NA,Total miles of fish habitat made accessible by the removal of barriers other than at road/stream cro,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20525,OWEB,NA,NA,2017,complete,NA,NA,Fish Passage,NA,Klamath,NA,Total number of non-road crossing barriers improved for fish passage,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20525,OWEB,NA,NA,2017,complete,NA,NA,Fish Screening,NA,Klamath,NA,Flow rate of water diverted by screens,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20544,OWEB,NA,NA,2018,complete,NA,NA,Instream,NA,Klamath,NA,Total number of pools expected to be created by channel structure placement treatments,18010201,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20544,OWEB,NA,NA,2018,complete,NA,NA,Instream,NA,Klamath,NA,Total number of habitat structures placed in channel,18010201,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20544,OWEB,NA,NA,2018,complete,NA,NA,Instream,NA,Klamath,NA,Total miles of stream treated (instream activities),18010201,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20585,OWEB,NA,NA,2019,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010206,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20627,OWEB,NA,NA,2018,complete,NA,NA,Riparian,NA,Klamath,NA,Total linear stream miles treated (riparian activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20627,OWEB,NA,NA,2018,complete,NA,NA,Riparian,NA,Klamath,NA,Total acres treated (riparian activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20629,OWEB,NA,NA,2018,complete,NA,NA,Riparian,NA,Klamath,NA,Total linear stream miles treated (riparian activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20629,OWEB,NA,NA,2018,complete,NA,NA,Riparian,NA,Klamath,NA,Total acres treated (riparian activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20732,OWEB,NA,NA,2018,complete,NA,NA,Instream,NA,Klamath,NA,Total miles of stream treated (instream activities),18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20732,OWEB,NA,NA,2018,complete,NA,NA,Instream,NA,Klamath,NA,Total number of pools expected to be created by channel structure placement treatments,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20732,OWEB,NA,NA,2018,complete,NA,NA,Instream,NA,Klamath,NA,Total number of habitat structures placed in channel,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20738,OWEB,NA,NA,2019,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010206,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20952,OWEB,NA,NA,2017,complete,NA,NA,Riparian,NA,Klamath,NA,Total linear stream miles treated (riparian activities),18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
20952,OWEB,NA,NA,2017,complete,NA,NA,Riparian,NA,Klamath,NA,Total acres treated (riparian activities),18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22265,OWEB,NA,NA,2018,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22418,OWEB,NA,NA,2018,complete,NA,NA,Fish Screening,NA,Klamath,NA,Flow rate of water diverted by screens,18010202,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22461,OWEB,NA,NA,2016,complete,NA,NA,Instream Flow,NA,Klamath,NA,Total water flow acquired,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22461,OWEB,NA,NA,2016,complete,NA,NA,Instream Flow,NA,Klamath,NA,Total stream miles protected for adequate flow,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22458,OWEB,NA,NA,2020,complete,NA,NA,NA,NA,Klamath,NA,NA,18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22744,OWEB,NA,NA,2020,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22826,OWEB,NA,NA,2020,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010206,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22863,OWEB,NA,NA,2017,complete,NA,NA,Fish Passage,NA,Klamath,NA,Miles of habitat previously accessible for adults and juveniles- access improved,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22863,OWEB,NA,NA,2017,complete,NA,NA,Fish Passage,NA,Klamath,NA,Total miles of fish habitat made accessible by the removal of barriers other than at road/stream cro,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22863,OWEB,NA,NA,2017,complete,NA,NA,Fish Passage,NA,Klamath,NA,Total number of non-road crossing barriers improved for fish passage,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22863,OWEB,NA,NA,2017,complete,NA,NA,Fish Screening,NA,Klamath,NA,Flow rate of water diverted by screens,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22879,OWEB,NA,NA,2019,complete,NA,NA,Fish Screening,NA,Klamath,NA,Flow rate of water diverted by screens,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22926,OWEB,NA,NA,2020,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22961,OWEB,NA,NA,2021,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010201,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23089,OWEB,NA,NA,2021,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23138,OWEB,NA,NA,2021,complete,NA,NA,Instream,NA,Klamath,NA,Total miles of stream treated (instream activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23138,OWEB,NA,NA,2021,complete,NA,NA,Riparian,NA,Klamath,NA,Total linear stream miles treated (riparian activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23138,OWEB,NA,NA,2021,complete,NA,NA,Riparian,NA,Klamath,NA,Total acres treated (riparian activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23236,OWEB,NA,NA,2020,complete,NA,NA,Riparian,NA,Klamath,NA,Total linear stream miles treated (riparian activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23236,OWEB,NA,NA,2020,complete,NA,NA,Riparian,NA,Klamath,NA,Total acres treated (riparian activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23236,OWEB,NA,NA,2020,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23237,OWEB,NA,NA,2020,complete,NA,NA,Riparian,NA,Klamath,NA,Total linear stream miles treated (riparian activities),18010201,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23237,OWEB,NA,NA,2020,complete,NA,NA,Riparian,NA,Klamath,NA,Total acres treated (riparian activities),18010201,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
